content,score,label,clean_content,label_encoded
Proses verifikasi pinjamnya sekarang lama sekali??? Bisa lebih dari 24 jam. Tidak seperti yang disebelah cuma hitungan 5 menit langsung cair!!! Sangat tidak rekomendasi bagi yang butuh cepat... terima kasih,1,negatif,proses verifikasi pinjamnya sekarang lama sekali bisa lebih dari  jam tidak seperti yang disebelah cuma hitungan  menit langsung cair sangat tidak rekomendasi bagi yang butuh cepat terima kasih,0
"Tolong dong diperbaiki jika pesanan dibatalkan oleh pembeli yang menggunakan virtual account kembalikan ke bank bersangkutan bukan ke shopeepay nya, karena disalah gunakan dengan cara seperti ini. Atau juga pihak shopeepay bisa secepat mungkin mengatasi masalah pengaduan penipuan dan menahan saldo agar tidak masuk ke akun shopeepay penipu",1,negatif,tolong dong diperbaiki jika pesanan dibatalkan oleh pembeli yang menggunakan virtual account kembalikan ke bank bersangkutan bukan ke shopeepay nya karena disalah gunakan dengan cara seperti ini atau juga pihak shopeepay bisa secepat mungkin mengatasi masalah pengaduan penipuan dan menahan saldo agar tidak masuk ke akun shopeepay penipu,0
"Pengiriman malah makin ancur, dipaksa pake shopee express gabisa diganti, tpi kualitas pengiriman buruk banget, sangat lama dibandingkan ekpedisi yg lain, kecewa sekali padahal dulu bisa pilih ekpedisi, skrg malah jadi aneh kebijakannya, ga efektif, meresahkan",1,negatif,pengiriman malah makin ancur dipaksa pake shopee express gabisa diganti tpi kualitas pengiriman buruk banget sangat lama dibandingkan ekpedisi yg lain kecewa sekali padahal dulu bisa pilih ekpedisi skrg malah jadi aneh kebijakannya ga efektif meresahkan,0
"QRIS Paylater belum bisa digunakan sepenuhnya seperti klaim pada iklan, tapi untuk hal lain sudah sangat baik. Bintang 1 dulu karena kinerja layanan SPinjam semakin buruk yang tadinya bisa cair dalam beberapa menit sekarang harus nunggu 1 hingga 3 hari kerja.",1,negatif,qris paylater belum bisa digunakan sepenuhnya seperti klaim pada iklan tapi untuk hal lain sudah sangat baik bintang  dulu karena kinerja layanan spinjam semakin buruk yang tadinya bisa cair dalam beberapa menit sekarang harus nunggu  hingga  hari kerja,0
"Sungguh di sayangkan ketika mau pinjem gada metode buat e-wallet, harus metode bank iya kalo ada rekining gak Bingung, bagi gak tidak ada rekening bank ... Serasa gak guna aja ini aplikasi ... Tolong di tambahin buat metode e-wallet terimakasih",2,negatif,sungguh di sayangkan ketika mau pinjem gada metode buat ewallet harus metode bank iya kalo ada rekining gak bingung bagi gak tidak ada rekening bank  serasa gak guna aja ini aplikasi  tolong di tambahin buat metode ewallet terimakasih,0
Shopeepay kini semakin oke gratis transfer kemana aja..menu paylater bisa di gunakan kapan aja..aplikasi nya ringan dan praktis untuk transaksi apa aja.. mudah2an limit saya naik karena sering belanja 😁😁😁,5,positif,shopeepay kini semakin oke gratis transfer kemana ajamenu paylater bisa di gunakan kapan ajaaplikasi nya ringan dan praktis untuk transaksi apa aja mudahan limit saya naik karena sering belanja ,1
Sedikit kecewa sudah bertahun tahun menggunakan Shopee dan belanja pun sudah tidak bisa terhitung. Tapi kenapa selalu di tolak jika pengajuan sp pinjam dan Spleter. Seharusnya membatu jika perlu dana darurat atau isi pulsa. Tolong min di acc pengajuan saya.,1,negatif,sedikit kecewa sudah bertahun tahun menggunakan shopee dan belanja pun sudah tidak bisa terhitung tapi kenapa selalu di tolak jika pengajuan sp pinjam dan spleter seharusnya membatu jika perlu dana darurat atau isi pulsa tolong min di acc pengajuan saya,0
"Mohon bantuannya, tadi siang saya top up dari rekg saya bank Mandiri Taspen, 150 rb, rupiah, tp sampai saat ini, saya lihat belum masuk di saldo shoppepay saya, padahal dr rekg saya sudah berkurang dananya. Tidak biasanya seperti ini, sbb saya sudah lama menggunakan aplikasi ini, dari pembayaran rekg PLN, PAM, beli pulsa dan belanja online di shoppe, bahkah tadi 19/10/2024, saya melakukan pembayaran rekg PAM, dan sukses pembayarannya. Mohon penjelasannya ya, trimakasih.🙏",5,positif,mohon bantuannya tadi siang saya top up dari rekg saya bank mandiri taspen  rb rupiah tp sampai saat ini saya lihat belum masuk di saldo shoppepay saya padahal dr rekg saya sudah berkurang dananya tidak biasanya seperti ini sbb saya sudah lama menggunakan aplikasi ini dari pembayaran rekg pln pam beli pulsa dan belanja online di shoppe bahkah tadi  saya melakukan pembayaran rekg pam dan sukses pembayarannya mohon penjelasannya ya trimakasih,1
"ini gimana ya shopee pay:) kemaren saya top up saldo 50.000 pake virtual account, kenapa saldonya ga masuk masuk sampe sekarang. udah saya laporin juga ke pusat bantuannya tapi belum ada juga...jadinya saya harus top up lagi.. trus saldo saya yang belum masuk itu gimana. masa dibiarin ilang gitu ajaa tolong ya buat pihak shopeepay nya...",1,negatif,ini gimana ya shopee pay kemaren saya top up saldo  pake virtual account kenapa saldonya ga masuk masuk sampe sekarang udah saya laporin juga ke pusat bantuannya tapi belum ada jugajadinya saya harus top up lagi trus saldo saya yang belum masuk itu gimana masa dibiarin ilang gitu ajaa tolong ya buat pihak shopeepay nya,0
"Kak berapa limit saldo di shopie pay dalam sebulan. Kenapa saya sering tidak bisa isi saldo. Agak repot saat mau chek out kerjang,isi saldo ternyata sudah gak bisa. limit saldo nya tolong di tingkatkan kak. Saya tunggu kabar baiknya kak.",5,positif,kak berapa limit saldo di shopie pay dalam sebulan kenapa saya sering tidak bisa isi saldo agak repot saat mau chek out kerjangisi saldo ternyata sudah gak bisa limit saldo nya tolong di tingkatkan kak saya tunggu kabar baiknya kak,1
"Bukan maksud menjelkan apknya ya ini sudah bagus kok hanya saja biar di baca develover tolong di opsi spinjam adakan opsi cancel ketika dana belum cair ke user, biar yang mau pijaman bisa cancel jikalau dana masih belum masuk karena proses 1-3 hari kerja, yang biasanya masuk dalam hitungan menit jadi delay kebutuhan mendadak gak tau, nah jika dana sudah masuk opsi cancel langsung hilangkan gitu ya develover jadi tambahkan juga lampiran proses transaksi masuk di apk,yg sdh cair ke rek user.",1,negatif,bukan maksud menjelkan apknya ya ini sudah bagus kok hanya saja biar di baca develover tolong di opsi spinjam adakan opsi cancel ketika dana belum cair ke user biar yang mau pijaman bisa cancel jikalau dana masih belum masuk karena proses  hari kerja yang biasanya masuk dalam hitungan menit jadi delay kebutuhan mendadak gak tau nah jika dana sudah masuk opsi cancel langsung hilangkan gitu ya develover jadi tambahkan juga lampiran proses transaksi masuk di apkyg sdh cair ke rek user,0
"aplikasi dompet Digital yang bagus mudah di gunakan dan ringan, syg sekali tidak bisa transfer atau kirim uang ke sesama e wallet lain untuk update selanjutnya saya harap ada fitur kirim uang atau saldo ke e wallet tidak hanya bank",5,positif,aplikasi dompet digital yang bagus mudah di gunakan dan ringan syg sekali tidak bisa transfer atau kirim uang ke sesama e wallet lain untuk update selanjutnya saya harap ada fitur kirim uang atau saldo ke e wallet tidak hanya bank,1
"saya transaksi di shoopepay mau kirim uang ke bank lain,jam 2 siang masa baru bisa masuk di jam 5sore , kaga jelas nih aplikasi. dibatalin nggak bisa , sedangkan saldo shopeepay sudah berkurang, tapi yg nerima uang suruh tunggu sampe jam5 sore , kalau orang mau bayar sesuatu, grgr ini jadi batal semuanya. klo emg aplikasi lg diperbaharui.dibatalkan saja uang nya balikin ke saldo . chat pihak shoopepay malah ga bisa . aneh",1,negatif,saya transaksi di shoopepay mau kirim uang ke bank lainjam  siang masa baru bisa masuk di jam sore  kaga jelas nih aplikasi dibatalin nggak bisa  sedangkan saldo shopeepay sudah berkurang tapi yg nerima uang suruh tunggu sampe jam sore  kalau orang mau bayar sesuatu grgr ini jadi batal semuanya klo emg aplikasi lg diperbaharuidibatalkan saja uang nya balikin ke saldo  chat pihak shoopepay malah ga bisa  aneh,0
"Spinjam penipu, bilang bunga flat perbulan 1.95% pada kenyataannya bunga aslinya 5% dari total pinjaman. Contoh 6.000.00 x 5% = 300.000 x pembayaran 3 bulan total 900.000. kalau bener sesuai dengan notifikasi dan bacodtan kalian di aplikasi 1.95% harusnya 351.000 + 1% biaya penanganan dari total pinjaman. Gue saranin u semua orang yang butuh duit buat darurat dan sebagainya, lebih baik Pilih Aplikasi ""KREDIVO"". Mereka sesuai dengan apa yang mereka sampaikan flat 2.65%.",1,negatif,spinjam penipu bilang bunga flat perbulan  pada kenyataannya bunga aslinya  dari total pinjaman contoh  x    x pembayaran  bulan total  kalau bener sesuai dengan notifikasi dan bacodtan kalian di aplikasi  harusnya    biaya penanganan dari total pinjaman gue saranin u semua orang yang butuh duit buat darurat dan sebagainya lebih baik pilih aplikasi kredivo mereka sesuai dengan apa yang mereka sampaikan flat ,0
"Beli token listrik disini 200rb,, token selalu gagal diisi, pemberitahuanya sedang diproses, keburu pulsa listrik habis,, akhirnya beli pkai aplikasi DANA lancar... Mau pengajuan pengembalian pesanan tidak bisa,, Sy tekor 200rb nih.. Sy sgt kecewa transaksi pke Spay..",1,negatif,beli token listrik disini rb token selalu gagal diisi pemberitahuanya sedang diproses keburu pulsa listrik habis akhirnya beli pkai aplikasi dana lancar mau pengajuan pengembalian pesanan tidak bisa sy tekor rb nih sy sgt kecewa transaksi pke spay,0
"Ngeselin sih. Pake ini karena banyak penawaran promo. Tp tiap dipake belanja cashback nga ada masuk. Lapor ke live chat bakal ditelusuri tp ber jam2 tidak ada progress. Alasan kalau kuota abis, lah belanjanya pagi dan baru sekali pake di alfagift. Hilang trust udah.",2,negatif,ngeselin sih pake ini karena banyak penawaran promo tp tiap dipake belanja cashback nga ada masuk lapor ke live chat bakal ditelusuri tp ber jam tidak ada progress alasan kalau kuota abis lah belanjanya pagi dan baru sekali pake di alfagift hilang trust udah,0
"adduh bener2 ni aplikasi Shopee pay gampang banget, bukan nya dari dulu ada kan setiap transaksi di Shopee jadi mudah dan cepat..",5,positif,adduh bener ni aplikasi shopee pay gampang banget bukan nya dari dulu ada kan setiap transaksi di shopee jadi mudah dan cepat,1
Transaksi yang dari apk Shopee pay.. Tidak tercatat di akun reguler... Jadi bingung pas mau bayar tagihan isi pulsa.. Ini tagihan nomer yg mana... Karena transaksi di apk shopee pay ndak ada di riwayat pembelian pulsa di apk reguler.. Seharusnya kan ada.. Malah kalau bisa waktu tagihan pulsa itu sudah tertera nomer yg diisikan pulsa.. Jadi gausah harus bolak balik ke tagihan - riwayat pembelian pulsa.. Semoga direspon,2,negatif,transaksi yang dari apk shopee pay tidak tercatat di akun reguler jadi bingung pas mau bayar tagihan isi pulsa ini tagihan nomer yg mana karena transaksi di apk shopee pay ndak ada di riwayat pembelian pulsa di apk reguler seharusnya kan ada malah kalau bisa waktu tagihan pulsa itu sudah tertera nomer yg diisikan pulsa jadi gausah harus bolak balik ke tagihan  riwayat pembelian pulsa semoga direspon,0
"Saya kurangi bintangnya agar diperbaiki karena: Setelah di update, aplikasi ShopeePay jadi berat, lambat, loading yang terlalu lama membuat transaksi jadi sangat tidak nyaman, Unyuk saat ini aplikasi Mitra shopee jauh lebih cepat,",3,negatif,saya kurangi bintangnya agar diperbaiki karena setelah di update aplikasi shopeepay jadi berat lambat loading yang terlalu lama membuat transaksi jadi sangat tidak nyaman unyuk saat ini aplikasi mitra shopee jauh lebih cepat,0
sekarang pake shopepay untuk beberapa pembayaran sangat worth it.cuma kadang kendalah qris di alfamidi dan indomaret sering delay dan tidak bisa.mohon untuk pihak shope kedepannya diperbaiki masalah ini.,5,positif,sekarang pake shopepay untuk beberapa pembayaran sangat worth itcuma kadang kendalah qris di alfamidi dan indomaret sering delay dan tidak bisamohon untuk pihak shope kedepannya diperbaiki masalah ini,1
"Aplikasi terburuk yang pernah saya install, saya tidak pernah daftar spaylater tetapi giliran daftar malah katanya data pribadi saya sudah terpakai, dan tidak ada arahan untuk memperbaikinya, buruk yang lain jangan download atau data kalian terbaca otomatis dan disalah gunakan oleh pihak lain👎🏻👎🏻",1,negatif,aplikasi terburuk yang pernah saya install saya tidak pernah daftar spaylater tetapi giliran daftar malah katanya data pribadi saya sudah terpakai dan tidak ada arahan untuk memperbaikinya buruk yang lain jangan download atau data kalian terbaca otomatis dan disalah gunakan oleh pihak lain,0
sejak last update 22 okt 2024 app jd.berat dan force close mulu....parah bener ini...jd tdk bisa dibuka.sama sekali...mohon dikembalikan settingan seperti sebelumnya dan jgn terlalu berat,1,negatif,sejak last update  okt  app jdberat dan force close muluparah bener inijd tdk bisa dibukasama sekalimohon dikembalikan settingan seperti sebelumnya dan jgn terlalu berat,0
"Dari semua aplikasi hanya shopeePay yang paling lengkap aplikasinya, apalagi fitur spinjam yang sangat membantu ketika dibutuhkan tapi kalau bisa limit pinjamannya di tambah dan tenor kalau bisa 24 bulan jika sudah lunas, jangan sampai kalah dengan apk lain yang memberikan tenor 24 bulan, agar lebih semangat untuk kredit di spinjam. Terima kasih sudah membantu saya di saat membutuhkan uang.",5,positif,dari semua aplikasi hanya shopeepay yang paling lengkap aplikasinya apalagi fitur spinjam yang sangat membantu ketika dibutuhkan tapi kalau bisa limit pinjamannya di tambah dan tenor kalau bisa  bulan jika sudah lunas jangan sampai kalah dengan apk lain yang memberikan tenor  bulan agar lebih semangat untuk kredit di spinjam terima kasih sudah membantu saya di saat membutuhkan uang,1
"Limit tidak bisa di gunakan karena hp jelek,,, sudah daftar pakai KTP tetep aja tidak bisa di gunakan aplikasi sampah,, sudah 10x foto tidak cocok sampai kirim kode ote 15x belum tentu bisa,,, cukup disini langsung uninstall,,, aplikasi sampah aplikasi sampah aplikasi sampah jangan download aplikasi sampah ini tidak berguna,,",1,negatif,limit tidak bisa di gunakan karena hp jelek sudah daftar pakai ktp tetep aja tidak bisa di gunakan aplikasi sampah sudah x foto tidak cocok sampai kirim kode ote x belum tentu bisa cukup disini langsung uninstall aplikasi sampah aplikasi sampah aplikasi sampah jangan download aplikasi sampah ini tidak berguna,0
"sudah seminggu sampai lewat tempo spaylater, setiap mau buka spaylater selalu blank page, saya mau bayar jd ga bisa sampai udah kena denda. udah coba di app shopee sama shopeepay tetap saja kendala sama. tiap chat dg cs ga pernah d respon. pusat bantuan pun juga ga bisa dibuka. kalau begini terus takutnya dendanya makin banyak.",5,positif,sudah seminggu sampai lewat tempo spaylater setiap mau buka spaylater selalu blank page saya mau bayar jd ga bisa sampai udah kena denda udah coba di app shopee sama shopeepay tetap saja kendala sama tiap chat dg cs ga pernah d respon pusat bantuan pun juga ga bisa dibuka kalau begini terus takutnya dendanya makin banyak,1
"Pencairan lama, bunga sangat tinggi. Makin banyak ambil pinjaman dan makin jauh tenornya, makin tinggi juga bunganya. Tapi overal cuman dimasalah waktu pencairan aja sih yang paling nampak jelas",3,negatif,pencairan lama bunga sangat tinggi makin banyak ambil pinjaman dan makin jauh tenornya makin tinggi juga bunganya tapi overal cuman dimasalah waktu pencairan aja sih yang paling nampak jelas,0
"Nyaman dan lancar Alhamdulillah bisa beli sekarang byar nya nanti udah gajian wkwk, mudah mudahan sih di kasih bonus lagi limit SPayLater nya yg gede biar bisa belanja yg banyak pokoknya nilai dari saya 👍",5,positif,nyaman dan lancar alhamdulillah bisa beli sekarang byar nya nanti udah gajian wkwk mudah mudahan sih di kasih bonus lagi limit spaylater nya yg gede biar bisa belanja yg banyak pokoknya nilai dari saya ,1
